Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount
statechange,User_116,O_Returned,Offer,OfferState_1776956909,complete,2016-01-11 12:15:34.169000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
Deleted,User_87,W_Validate application,Workflow,Workitem_302132393,complete,2016-01-12 10:05:50.101000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
statechange,User_87,A_Incomplete,Application,ApplState_1067225681,complete,2016-01-12 10:05:50.111000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
statechange,User_118,A_Validating,Application,ApplState_438360100,complete,2016-01-12 14:04:26.260000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
statechange,User_99,O_Accepted,Offer,OfferState_1570252805,complete,2016-01-12 15:32:52.615000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
statechange,User_99,A_Pending,Application,ApplState_1792834427,complete,2016-01-12 15:32:52.618000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
Deleted,User_99,W_Validate application,Workflow,Workitem_916585930,complete,2016-01-12 15:32:52.622000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
statechange,User_99,O_Cancelled,Offer,OfferState_725915206,complete,2016-01-12 15:32:52.632000+00:00,,"Other, see explanation",New credit,Application_1859638703,15000
Created,User_1,A_Create Application,Application,Application_1101997724,complete,2016-01-04 10:59:33.699000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_1,A_Submitted,Application,ApplState_1882967760,complete,2016-01-04 10:59:33.744000+00:00,,Not speficied,New credit,Application_1101997724,10000
Deleted,User_20,W_Handle leads,Workflow,Workitem_149945527,complete,2016-01-04 11:17:08.779000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_20,A_Concept,Application,ApplState_1106630285,complete,2016-01-04 11:17:08.791000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_16,A_Accepted,Application,ApplState_1231613643,complete,2016-01-05 08:45:58.198000+00:00,,Not speficied,New credit,Application_1101997724,10000
Created,User_16,O_Create Offer,Offer,Offer_1513905864,complete,2016-01-05 08:49:35.168000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_16,O_Created,Offer,OfferState_865949626,complete,2016-01-05 08:49:36.453000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_16,O_Sent (mail and online),Offer,OfferState_220159054,complete,2016-01-05 08:49:49.173000+00:00,,Not speficied,New credit,Application_1101997724,10000
Deleted,User_16,W_Complete application,Workflow,Workitem_1734144908,complete,2016-01-05 08:49:49.196000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_16,A_Complete,Application,ApplState_599090915,complete,2016-01-05 08:49:49.214000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_117,A_Validating,Application,ApplState_1790545186,complete,2016-01-15 12:21:58.082000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_117,O_Returned,Offer,OfferState_1356709657,complete,2016-01-15 12:22:12.487000+00:00,,Not speficied,New credit,Application_1101997724,10000
Deleted,User_99,W_Validate application,Workflow,Workitem_1370989737,complete,2016-01-18 09:09:25.250000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_99,A_Incomplete,Application,ApplState_1043299007,complete,2016-01-18 09:09:25.270000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_2,A_Cancelled,Application,ApplState_172115387,complete,2016-01-21 18:42:40.995000+00:00,,Not speficied,New credit,Application_1101997724,10000
statechange,User_2,O_Cancelled,Offer,OfferState_1692539756,complete,2016-01-21 18:42:41.029000+00:00,,Not speficied,New credit,Application_1101997724,10000
Deleted,User_2,W_Call incomplete files,Workflow,Workitem_1195450680,complete,2016-01-21 18:42:41.041000+00:00,,Not speficied,New credit,Application_1101997724,10000
Created,User_1,A_Create Application,Application,Application_74505494,complete,2016-01-04 11:08:36.516000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_1,A_Submitted,Application,ApplState_1341572291,complete,2016-01-04 11:08:36.569000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_1,A_Concept,Application,ApplState_278169606,complete,2016-01-04 11:10:18.766000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,A_Accepted,Application,ApplState_2136982566,complete,2016-01-05 09:45:22.892000+00:00,,Home improvement,New credit,Application_74505494,20000
Created,User_3,O_Create Offer,Offer,Offer_1722242928,complete,2016-01-05 09:46:21.971000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,O_Created,Offer,OfferState_67117614,complete,2016-01-05 09:46:23.242000+00:00,,Home improvement,New credit,Application_74505494,20000
Created,User_3,O_Create Offer,Offer,Offer_1398220931,complete,2016-01-05 09:47:15.898000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,O_Created,Offer,OfferState_1990748896,complete,2016-01-05 09:47:17.131000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,O_Sent (mail and online),Offer,OfferState_923401630,complete,2016-01-05 09:47:33.223000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,O_Sent (mail and online),Offer,OfferState_573822580,complete,2016-01-05 09:47:33.234000+00:00,,Home improvement,New credit,Application_74505494,20000
Deleted,User_3,W_Complete application,Workflow,Workitem_470808295,complete,2016-01-05 09:47:33.295000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_3,A_Complete,Application,ApplState_1155623430,complete,2016-01-05 09:47:33.315000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_1,A_Cancelled,Application,ApplState_2085005471,complete,2016-02-05 07:00:34.191000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_1,O_Cancelled,Offer,OfferState_2095885073,complete,2016-02-05 07:00:34.261000+00:00,,Home improvement,New credit,Application_74505494,20000
statechange,User_1,O_Cancelled,Offer,OfferState_1725366828,complete,2016-02-05 07:00:34.271000+00:00,,Home improvement,New credit,Application_74505494,20000
Created,User_1,A_Create Application,Application,Application_525275343,complete,2016-01-04 11:13:38.021000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_1,A_Submitted,Application,ApplState_913653137,complete,2016-01-04 11:13:38.079000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
Deleted,User_20,W_Handle leads,Workflow,Workitem_1155365443,complete,2016-01-04 11:33:44.556000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_20,A_Concept,Application,ApplState_481310619,complete,2016-01-04 11:33:44.596000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_10,A_Accepted,Application,ApplState_959819106,complete,2016-01-05 17:32:27.051000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
Created,User_10,O_Create Offer,Offer,Offer_135915835,complete,2016-01-05 17:33:17.385000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_10,O_Created,Offer,OfferState_1321849451,complete,2016-01-05 17:33:18.755000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_10,O_Sent (mail and online),Offer,OfferState_1140624929,complete,2016-01-05 17:34:15.450000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_10,A_Complete,Application,ApplState_205643395,complete,2016-01-05 17:34:15.478000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_114,A_Validating,Application,ApplState_137972179,complete,2016-01-13 09:09:14.650000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_114,O_Returned,Offer,OfferState_123064661,complete,2016-01-13 09:09:27.131000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_29,A_Denied,Application,ApplState_2034661192,complete,2016-01-13 13:06:53.007000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
statechange,User_29,O_Refused,Offer,OfferState_1499902435,complete,2016-01-13 13:06:53.044000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
Deleted,User_29,W_Validate application,Workflow,Workitem_1105251418,complete,2016-01-13 13:06:53.061000+00:00,,Existing loan takeover,New credit,Application_525275343,43000
Created,User_1,A_Create Application,Application,Application_106973225,complete,2016-01-04 11:18:36.651000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_1,A_Submitted,Application,ApplState_418330370,complete,2016-01-04 11:18:36.683000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_1,A_Concept,Application,ApplState_1015427408,complete,2016-01-04 11:20:08.393000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_3,A_Accepted,Application,ApplState_103679032,complete,2016-01-05 10:21:31.834000+00:00,,Home improvement,New credit,Application_106973225,30000
Created,User_3,O_Create Offer,Offer,Offer_1268820311,complete,2016-01-05 10:24:06.249000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_3,O_Created,Offer,OfferState_1109491092,complete,2016-01-05 10:24:07.461000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_3,O_Sent (mail and online),Offer,OfferState_936672519,complete,2016-01-05 10:24:19.844000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_3,A_Complete,Application,ApplState_634828926,complete,2016-01-05 10:24:19.897000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_1,A_Cancelled,Application,ApplState_1308889206,complete,2016-02-05 07:00:37.594000+00:00,,Home improvement,New credit,Application_106973225,30000
statechange,User_1,O_Cancelled,Offer,OfferState_1003850391,complete,2016-02-05 07:00:37.628000+00:00,,Home improvement,New credit,Application_106973225,30000
Created,User_1,A_Create Application,Application,Application_1315608886,complete,2016-01-04 11:31:28.230000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_1,A_Submitted,Application,ApplState_156896193,complete,2016-01-04 11:31:28.268000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_1,A_Concept,Application,ApplState_222145012,complete,2016-01-04 11:33:14.126000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_92,A_Accepted,Application,ApplState_523602637,complete,2016-01-05 16:30:31.315000+00:00,,Home improvement,New credit,Application_1315608886,15000
Created,User_92,O_Create Offer,Offer,Offer_1453827080,complete,2016-01-05 16:34:57.870000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_92,O_Created,Offer,OfferState_1974224305,complete,2016-01-05 16:34:59.187000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_92,O_Sent (mail and online),Offer,OfferState_2019168672,complete,2016-01-05 17:46:24.852000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_92,A_Complete,Application,ApplState_2015021170,complete,2016-01-05 17:46:24.882000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_112,A_Validating,Application,ApplState_1497637192,complete,2016-01-20 11:09:18.903000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_112,O_Returned,Offer,OfferState_2002707421,complete,2016-01-20 11:10:07.117000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_102,A_Incomplete,Application,ApplState_1262046086,complete,2016-01-20 13:46:38.032000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_117,A_Validating,Application,ApplState_307858559,complete,2016-01-21 12:49:04.748000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_115,O_Accepted,Offer,OfferState_1767908191,complete,2016-01-21 16:11:41.176000+00:00,,Home improvement,New credit,Application_1315608886,15000
statechange,User_115,A_Pending,Application,ApplState_1633545987,complete,2016-01-21 16:11:41.201000+00:00,,Home improvement,New credit,Application_1315608886,15000
Created,User_16,A_Create Application,Application,Application_1538441067,complete,2016-01-04 11:37:00.036000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_16,A_Concept,Application,ApplState_1175677051,complete,2016-01-04 11:37:00.051000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_16,A_Accepted,Application,ApplState_1773881622,complete,2016-01-04 11:40:35.354000+00:00,,Home improvement,New credit,Application_1538441067,10500
Created,User_16,O_Create Offer,Offer,Offer_2016468100,complete,2016-01-04 11:43:41.530000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_16,O_Created,Offer,OfferState_1398787030,complete,2016-01-04 11:43:42.750000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_16,O_Sent (mail and online),Offer,OfferState_395813161,complete,2016-01-04 11:44:34.053000+00:00,,Home improvement,New credit,Application_1538441067,10500
Deleted,User_16,W_Complete application,Workflow,Workitem_1244147817,complete,2016-01-04 11:44:34.080000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_16,A_Complete,Application,ApplState_1268823139,complete,2016-01-04 11:44:34.090000+00:00,,Home improvement,New credit,Application_1538441067,10500
Created,User_4,O_Create Offer,Offer,Offer_565518897,complete,2016-01-05 17:05:54.919000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_4,O_Created,Offer,OfferState_194551868,complete,2016-01-05 17:05:56.279000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_4,O_Sent (mail and online),Offer,OfferState_38864109,complete,2016-01-05 17:06:06.726000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_112,A_Validating,Application,ApplState_1906348966,complete,2016-01-14 09:19:06.412000+00:00,,Home improvement,New credit,Application_1538441067,10500
statechange,User_112,O_Returned,Offer,OfferState_1574412455,complete,2016-01-14 09:20:10.224000+00:00,,Home improvement,New credit,Application_1538441067,10500
Deleted,User_99,W_Validate application,Workflow,Workitem_1022331980,complete,2016-01-15 10:05:48.311000+00:00,,Home improvement,New credit,Application_1538441067,10500
